Time (s),Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Expected BSFC (g/kW.hr),Actual BSFC (g/kW.hr),Actual BSFC /  Expected BSFC,Expected Max Power (W),Bus Voltage (V),GCU Current (A),Battery Current (A),Power Generated (W),GCU Phase Current (A),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM), Fans On (qty), PWM Uptime (s)
2447.54,8169.4,8136,33,21,74,72,98,1.08,20.4,822,529,519,0.981096408,3691,49.13,50.2,-2.66,2463,-40.38,51,3.1,3.2,1793,8166,1,2012
2447.79,8119.7,8099,34,21,74,72,98,1.08,21.0,822,529,519,0.981096408,3691,49.13,50.7,4.6,2486,-39.1,51,3.1,3.1,1916,8160,1,2013
2448.04,8086.9,8074,36,21,74,72,98,1.08,22.0,822,529,519,0.981096408,3691,48.94,51.9,2.08,2546,-39.1,51,3.1,3.1,1840,8193,1,2013
2448.29,8052.0,7999,37,21,74,73,98,1.08,23.2,822,529,519,0.981096408,3691,48.9,53.8,-2.32,2639,-37.47,51,3.1,3.1,1884,8162,1,2013
2448.54,7987.1,7983,37,21,74,73,98,1.08,24.2,822,529,519,0.981096408,3691,48.9,54.2,1.56,2659,-37.47,51,3.1,3.2,1940,8197,1,2013
2448.79,7992.9,7904,38,21,74,73,98,1.08,25.6,823,529,519,0.981096408,3691,48.9,56.0,1.99,2744,-39.67,51,3.1,3.2,1950,8152,1,2014
2449.04,7982.1,7970,38,21,74,73,98,1.08,24.4,823,529,519,0.981096408,3691,48.9,56.3,-4.25,2763,-43.23,51,3.1,3.1,1912,8179,1,2014
2449.29,8055.6,7991,37,20,74,73,98,1.08,23.3,823,529,519,0.981096408,3691,49.16,55.5,-1.5,2718,-43.23,51,3.1,3.1,1938,8158,1,2014
2449.54,8090.9,8032,36,20,74,73,98,1.1,22.5,823,510,534,1.047058824,3643,49.16,54.8,-0.51,2687,-41.68,51,3.1,3.1,1839,8241,1,2014
2449.79,8051.7,8046,36,20,74,73,98,1.1,22.7,823,510,534,1.047058824,3643,49.16,54.1,-3.7,2654,-43.78,51,3.1,3.2,1875,8182,1,2015
2450.04,8055.8,8033,36,20,74,73,98,1.1,22.7,823,510,534,1.047058824,3643,49.04,54.0,-0.96,2647,-43.78,51,3.1,3.2,1915,8160,1,2015
2450.29,8041.0,7976,36,20,74,73,97,1.1,22.7,823,510,534,1.047058824,3643,49.15,54.3,-6.04,2662,-42.68,51,3.1,3.1,1919,8232,1,2015
2450.54,8019.0,8019,35,20,74,73,97,1.1,21.7,823,510,534,1.047058824,3643,49.15,52.2,-3.8,2560,-42.68,51,3.1,3.2,1851,8178,1,2015
2450.79,8000.4,8007,34,20,75,73,97,1.1,19.5,823,510,534,1.047058824,3643,49.21,47.8,-8.37,2345,-38.85,51,3.1,3.1,1854,8220,1,2016
2451.04,8010.6,7960,33,20,75,73,97,1.1,20.1,823,510,534,1.047058824,3643,49.21,49.0,0.9,2408,-37.42,51,3.1,3.2,1821,8216,1,2016
2451.29,7899.8,7878,33,20,75,73,98,1.1,20.4,824,510,534,1.047058824,3643,49.01,45.9,-1.46,2255,-37.42,51,3.1,3.2,1791,8281,1,2016
2451.54,7866.4,7874,33,20,75,73,98,1.12,19.3,824,487,503,1.032854209,3642,49.14,46.8,-0.93,2299,-35.68,51,3.1,3.1,1767,8261,1,2016
2451.79,7812.5,7744,34,20,75,73,98,1.12,20.3,824,487,503,1.032854209,3642,49.14,46.5,4.56,2284,-35.68,51,3.1,3.1,1790,8282,1,2017
2452.04,7757.9,7725,35,20,75,73,98,1.12,21.2,824,487,503,1.032854209,3642,48.92,46.0,0.85,2259,-34.33,51,3.1,3.1,1855,8345,1,2017
2452.29,7791.8,7721,34,20,75,73,98,1.12,21.2,824,487,503,1.032854209,3642,49.09,49.9,0.46,2449,-38.42,51,3.1,3.1,1856,8315,1,2017
2452.54,7749.7,7782,35,20,75,73,98,1.12,21.1,824,487,503,1.032854209,3642,49.09,45.9,-3.15,2254,-38.42,51,3.1,3.0,1850,8321,1,2017
2452.79,7781.0,7776,35,20,75,74,98,1.12,21.3,824,487,503,1.032854209,3642,48.99,50.2,1.08,2463,-40.77,51,3.1,3.1,1885,8372,1,2018
2453.04,7865.5,7802,34,20,75,74,98,1.12,20.5,824,487,503,1.032854209,3642,48.99,51.3,-3.66,2517,-40.77,51,3.1,3.1,1804,8336,1,2018
2453.29,7873.7,7805,34,20,75,74,98,1.12,21.2,824,487,503,1.032854209,3642,49.01,51.5,0.17,2528,-37.68,51,3.1,3.2,1831,8351,1,2018
2453.54,7775.7,7709,35,20,75,74,98,1.08,21.7,824,486,521,1.072016461,3578,49.04,47.0,-0.18,2307,-38.1,51,3.1,3.2,1861,8385,1,2018
2453.79,7789.4,7751,34,20,75,74,98,1.08,21.3,824,486,521,1.072016461,3578,49.04,47.8,-0.1,2345,-38.1,51,3.1,3.1,1820,8446,1,2019
2454.04,7849.2,7761,34,20,75,74,98,1.08,20.7,824,486,521,1.072016461,3578,49.15,51.2,-0.36,2512,-39.58,51,3.1,3.0,1868,8332,1,2019
2454.29,7830.9,7781,35,20,75,74,98,1.08,21.9,825,486,521,1.072016461,3578,48.99,48.5,0.06,2382,-38.64,51,3.1,3.1,1842,8284,1,2019
2454.54,7780.5,7782,35,20,75,74,98,1.08,22.2,825,486,521,1.072016461,3578,48.99,48.8,1.57,2392,-38.64,51,3.1,3.1,1879,8333,1,2019
2454.79,7810.9,7810,35,20,75,74,98,1.08,22.0,825,486,521,1.072016461,3578,49.04,50.6,-2.82,2480,-37.53,51,3.1,3.1,1811,8449,1,2020
2455.04,7869.5,7788,35,20,75,74,98,1.08,22.5,825,486,521,1.072016461,3578,49.04,52.6,-4.65,2580,-37.53,51,3.1,3.2,1864,8381,1,2020
2455.29,7908.8,7854,35,20,75,74,98,1.08,21.6,825,486,521,1.072016461,3578,49.04,53.5,0.13,2625,-41.52,51,3.1,3.0,1873,8355,1,2020
2455.54,7909.6,7836,35,20,75,74,98,1.04,22.6,825,491,526,1.071283096,3585,49.04,52.4,0.35,2569,-38.78,51,3.1,3.1,1897,8398,1,2020
2455.79,7928.0,7827,35,20,75,75,98,1.04,22.6,825,491,526,1.071283096,3585,49.1,53.2,-2.31,2610,-38.78,51,3.1,3.1,1902,8339,1,2021
2456.04,7932.1,7888,35,20,75,75,98,1.04,22.3,825,491,526,1.071283096,3585,49.16,52.2,0.41,2562,-42.26,51,3.1,3.1,1902,8287,1,2021
2456.29,7876.6,7908,34,20,76,75,98,1.04,21.9,825,491,526,1.071283096,3585,49.16,49.9,1.27,2448,-38.41,51,3.1,3.1,1809,8364,1,2021
2456.54,7913.7,7908,34,20,76,75,98,1.04,21.8,825,491,526,1.071283096,3585,49.11,50.7,1.07,2489,-38.41,51,3.1,3.1,1893,8355,1,2021
2456.79,7895.1,7836,35,20,76,75,98,1.04,22.6,825,491,526,1.071283096,3585,48.91,50.5,4.6,2475,-38.92,51,3.1,3.0,1873,8418,1,2022
2457.04,7882.5,7885,35,20,76,75,98,1.04,22.1,826,491,526,1.071283096,3585,48.91,51.3,1.21,2515,-38.92,51,3.1,3.1,1895,8395,1,2022
2457.29,7947.2,7874,34,20,76,75,98,1.04,21.7,826,491,526,1.071283096,3585,49.0,54.4,-0.81,2667,-37.47,51,3.1,3.1,1912,8464,1,2022
2457.54,7948.7,7903,35,20,76,75,98,1.08,21.5,826,493,531,1.077079108,3611,49.0,53.0,-0.48,2603,-39.9,51,3.1,3.1,1862,8453,1,2022
2457.79,7883.6,7875,33,20,76,75,98,1.08,20.5,826,493,531,1.077079108,3611,49.21,49.1,-1.68,2411,-39.9,51,3.1,3.0,1872,8526,1,2023
2458.04,7900.2,7844,34,20,76,75,98,1.08,20.7,826,493,531,1.077079108,3611,49.09,48.7,-0.58,2390,-39.15,51,3.1,3.1,1821,8462,1,2023
2458.29,7844.7,7852,33,20,76,75,98,1.08,20.1,826,493,531,1.077079108,3611,49.09,47.4,1.12,2326,-38.43,51,3.1,3.1,1786,8512,1,2023
2458.54,7843.7,7797,34,20,76,75,98,1.08,20.1,826,493,531,1.077079108,3611,49.01,47.0,-3.09,2306,-38.43,51,3.1,3.0,1885,8545,1,2023
2458.79,7801.5,7755,34,20,76,75,98,1.08,21.6,826,493,531,1.077079108,3611,48.99,50.5,5.06,2476,-39.36,51,3.1,3.1,1876,8486,1,2024
2459.04,7736.2,7695,36,20,76,75,98,1.08,22.7,826,493,531,1.077079108,3611,48.99,49.3,-0.64,2417,-39.36,51,3.1,3.0,1892,8559,1,2024
2459.29,7775.3,7747,36,20,76,75,98,1.08,22.5,826,493,531,1.077079108,3611,49.03,51.4,2.77,2522,-41.42,51,3.1,3.1,1845,8583,1,2024
2459.54,7787.7,7763,36,20,76,75,98,1.02,23.8,826,486,550,1.131687243,3567,49.03,51.8,-2.42,2541,-38.89,51,3.1,3.0,1914,8479,1,2024
2459.79,7869.0,7862,35,20,77,76,98,1.02,23.6,827,486,550,1.131687243,3567,49.03,53.4,-2.66,2619,-38.89,51,3.1,3.1,1901,8554,1,2025
2460.04,7905.5,7872,35,20,77,76,98,1.02,23.4,827,486,550,1.131687243,3567,49.2,52.1,-2.8,2554,-42.27,51,3.1,3.2,1879,8548,1,2025
2460.29,7948.8,7883,34,20,77,76,98,1.02,22.3,827,486,550,1.131687243,3567,49.2,50.0,1.86,2455,-36.57,51,3.1,3.1,1884,8572,1,2025
2460.54,7921.8,7854,34,20,77,76,98,1.02,21.8,827,486,550,1.131687243,3567,49.04,53.4,-1.09,2618,-36.57,51,3.1,3.1,1880,8641,1,2025
2460.79,7971.0,7894,35,20,77,76,98,1.02,22.4,827,486,550,1.131687243,3567,49.04,53.2,-2.74,2608,-40.07,51,3.1,3.1,1862,8593,1,2026
2461.04,7957.7,7914,35,20,77,76,98,1.02,23.3,827,486,550,1.131687243,3567,49.04,51.4,-2.26,2522,-40.07,51,3.1,3.1,1898,8602,1,2026
2461.29,7925.3,7890,35,20,77,76,98,1.02,23.1,827,486,550,1.131687243,3567,49.05,52.6,1.49,2583,-42.44,51,3.1,3.1,1888,8619,1,2026
2461.54,7925.0,7892,36,20,77,76,98,0.98,25.0,827,499,532,1.066132265,3620,49.05,54.0,0.58,2648,-40.33,51,3.1,3.1,1949,8543,1,2026
2461.79,7925.3,7922,35,20,77,76,98,0.98,24.3,827,499,532,1.066132265,3620,48.97,52.9,-0.38,2597,-40.33,51,3.1,3.0,1973,8605,1,2027
2462.04,8036.2,7972,34,20,77,76,98,0.98,23.0,827,499,532,1.066132265,3620,49.24,55.2,-3.52,2709,-43.75,51,3.1,3.1,1865,8651,1,2027
2462.29,8052.7,7981,34,20,77,76,98,0.98,21.9,828,499,532,1.066132265,3620,49.24,53.5,-3.69,2624,-41.02,51,3.1,3.0,1910,8611,1,2027
2462.54,8022.1,8014,33,20,77,76,98,0.98,22.1,828,499,532,1.066132265,3620,49.15,53.0,-4.47,2600,-41.02,51,3.1,3.1,1832,8598,1,2027
2462.79,8028.1,7952,33,20,77,76,98,0.98,21.5,828,499,532,1.066132265,3620,49.13,50.7,-2.83,2489,-37.42,51,3.1,3.1,1893,8619,1,2027
2463.04,7926.1,7928,33,20,77,76,98,0.98,22.4,828,499,532,1.066132265,3620,49.13,49.2,1.18,2415,-37.42,51,3.1,3.2,1861,8635,1,2028
2463.29,7934.6,7879,35,20,77,76,98,0.98,24.2,828,499,532,1.066132265,3620,48.87,50.8,2.32,2495,-37.54,51,3.1,3.1,1858,8660,1,2028
2463.54,7865.9,7842,35,20,77,76,98,1.03,25.0,828,492,543,1.103658537,3628,48.87,53.1,5.21,2607,-37.54,51,3.1,3.1,1914,8601,1,2028
2463.79,7913.8,7854,36,20,77,76,98,1.03,23.6,828,492,543,1.103658537,3628,49.01,54.8,0.09,2688,-41.66,51,3.1,3.0,1910,8615,1,2028
2464.04,7905.2,7923,36,20,77,76,98,1.03,25.0,828,492,543,1.103658537,3628,48.96,52.4,2.79,2571,-40.83,51,3.1,3.2,1897,8549,1,2029
2464.29,7923.8,7918,36,20,77,76,98,1.03,24.0,828,492,543,1.103658537,3628,48.96,54.5,2.63,2672,-40.83,51,3.1,3.1,1935,8568,1,2029
2464.54,7926.4,7925,37,20,77,76,98,1.03,24.5,828,492,543,1.103658537,3628,49.03,53.5,1.02,2624,-42.81,51,3.1,3.1,1949,8669,1,2029
2464.79,8009.0,7997,36,20,77,76,98,1.03,23.5,829,492,543,1.103658537,3628,49.14,54.0,-3.18,2650,-41.42,51,3.1,3.1,1966,8654,1,2029
2465.04,7996.1,7998,36,20,77,75,98,1.03,24.2,829,492,543,1.103658537,3628,49.14,52.6,1.9,2579,-41.42,51,3.1,3.1,1952,8690,1,2030
2465.29,8067.1,8028,36,20,77,75,98,1.03,23.4,829,492,543,1.103658537,3628,49.08,55.5,-3.1,2723,-41.37,51,3.1,3.0,1929,8581,1,2030
2465.54,8034.4,8027,35,20,77,75,97,1.05,23.1,829,508,530,1.043307087,3614,49.08,54.6,-4.71,2678,-41.37,51,3.1,3.0,1929,8657,1,2030
2465.79,8048.9,8024,34,20,77,75,97,1.05,21.6,829,508,530,1.043307087,3614,49.23,50.5,-0.75,2480,-42.6,51,3.1,3.1,1851,8654,1,2030
2466.04,8039.4,7971,35,20,77,75,97,1.05,22.4,829,508,530,1.043307087,3614,48.96,50.5,0.31,2479,-38.07,51,3.1,3.2,1883,8636,1,2031
2466.29,7931.8,7933,36,20,77,75,97,1.05,23.8,829,508,530,1.043307087,3614,48.96,50.9,-1.68,2496,-38.07,51,3.1,3.2,1898,8646,1,2031
2466.54,7970.8,7928,36,20,77,75,98,1.05,23.4,829,508,530,1.043307087,3614,49.07,52.5,0.59,2578,-39.83,51,3.1,3.1,1914,8598,1,2031
2466.79,7972.5,7909,37,20,77,75,98,1.05,24.0,829,508,530,1.043307087,3614,49.03,56.9,-0.69,2790,-40.63,51,3.1,3.0,1965,8666,1,2031
2467.04,7964.4,7938,38,20,77,75,98,1.05,25.7,829,508,530,1.043307087,3614,49.03,55.4,0.82,2720,-40.63,51,3.1,3.2,1967,8663,1,2032
2467.29,8005.6,8000,38,20,77,75,98,1.05,25.0,829,508,530,1.043307087,3614,49.05,56.4,-2.9,2767,-43.12,51,3.1,3.1,1975,8645,1,2032
2467.54,8069.7,8032,37,20,77,75,98,1.03,24.2,830,512,542,1.05859375,3670,49.05,56.4,-2.02,2765,-43.12,51,3.1,3.1,1889,8696,1,2032
2467.79,8081.4,8048,37,20,77,75,98,1.03,25.5,830,512,542,1.05859375,3670,49.11,56.0,-0.34,2745,-39.71,51,3.1,3.2,1955,8618,1,2032
2468.04,8106.6,8061,37,20,77,75,98,1.03,25.7,830,512,542,1.05859375,3670,49.11,56.2,-1.15,2754,-42.3,51,3.1,3.2,1971,8624,1,2033
2468.29,8064.7,8022,37,20,77,75,98,1.03,24.2,830,512,542,1.05859375,3670,49.05,55.3,0.69,2710,-42.3,51,3.1,3.0,1904,8609,1,2033
2468.54,8035.7,8032,37,20,76,74,98,1.03,24.9,830,512,542,1.05859375,3670,49.07,54.1,-3.57,2655,-43.09,51,3.1,3.0,1948,8610,1,2033
2468.79,8119.2,8049,37,20,76,74,98,1.03,24.3,830,512,542,1.05859375,3670,49.07,53.9,0.61,2644,-40.73,51,3.1,3.1,1941,8598,1,2033
2469.04,8081.8,8033,36,20,76,74,98,1.03,24.6,830,512,542,1.05859375,3670,49.05,55.2,-2.47,2710,-40.73,51,3.1,3.2,1974,8511,1,2034
2469.29,8032.2,8031,37,20,76,74,98,1.03,24.9,830,512,542,1.05859375,3670,49.08,56.1,2.22,2752,-42.01,51,3.1,3.0,1938,8570,1,2034
2469.54,7979.0,7985,37,20,76,74,98,1.0,25.4,830,511,537,1.050880626,3664,49.08,54.4,-3.48,2671,-42.01,51,3.1,3.1,1913,8546,1,2034
2469.79,8014.4,7990,37,20,76,74,98,1.0,25.8,831,511,537,1.050880626,3664,49.09,55.0,1.86,2698,-44.86,51,3.1,3.1,1961,8537,1,2034
2470.04,8019.1,8008,38,20,76,74,98,1.0,26.2,831,511,537,1.050880626,3664,49.09,56.0,-1.46,2748,-41.86,51,3.1,3.1,1975,8506,1,2035
2470.29,8079.9,8031,38,20,76,74,98,1.0,26.1,831,511,537,1.050880626,3664,49.06,57.1,-0.2,2800,-41.86,51,3.1,3.0,1988,8518,1,2035
2470.54,8090.4,8005,38,20,76,73,98,1.0,26.3,831,511,537,1.050880626,3664,49.0,58.1,1.39,2851,-43.61,51,3.1,3.0,1992,8530,1,2035
2470.79,8061.3,8056,39,20,76,73,98,1.0,27.5,831,511,537,1.050880626,3664,49.0,56.9,-0.16,2793,-43.24,51,3.1,3.1,2054,8536,1,2035
2471.04,8081.0,8045,39,20,76,73,98,1.0,27.4,831,511,537,1.050880626,3664,49.04,59.2,-2.57,2903,-43.24,51,3.1,3.1,1996,8469,1,2036
2471.29,8095.8,8084,39,20,76,73,98,1.0,26.6,831,511,537,1.050880626,3664,49.11,57.5,-1.31,2818,-42.85,51,3.1,3.0,2077,8442,1,2036
2471.54,8123.3,8116,38,20,75,73,98,1.04,26.7,831,528,566,1.071969697,3674,49.11,60.2,-4.07,2953,-42.85,51,3.1,3.0,1985,8316,1,2036
2471.79,8234.5,8168,38,20,75,73,98,1.04,24.8,831,528,566,1.071969697,3674,49.13,59.8,-3.99,2935,-41.01,51,3.1,3.0,1925,8297,1,2036
2472.04,8233.0,8183,37,20,75,73,98,1.04,24.6,831,528,566,1.071969697,3674,49.13,57.0,-6.41,2799,-40.48,51,3.1,3.1,1946,8407,1,2037
2472.29,8171.5,8154,36,20,75,73,98,1.04,23.6,832,528,566,1.071969697,3674,49.25,53.6,-0.59,2631,-40.48,51,3.1,3.2,1887,8328,1,2037
2472.54,8169.1,8109,35,20,75,73,98,1.04,23.2,832,528,566,1.071969697,3674,49.11,56.4,-5.39,2770,-40.52,51,3.1,3.1,1885,8414,1,2037
2472.79,8119.1,8031,36,20,75,73,97,1.04,23.4,832,528,566,1.071969697,3674,49.11,56.5,-1.96,2773,-39.33,51,3.1,3.2,1848,8391,1,2037
2473.04,8036.4,8008,35,20,75,72,97,1.04,23.0,832,528,566,1.071969697,3674,49.08,53.4,0.39,2621,-39.33,51,3.1,3.1,1912,8346,1,2038
2473.29,7972.9,7985,36,20,75,72,97,1.04,23.8,832,528,566,1.071969697,3674,49.08,52.4,-0.08,2576,-39.73,51,3.1,3.2,1876,8319,1,2038
2473.54,7998.1,7940,37,20,75,72,97,1.04,23.8,832,528,566,1.071969697,3674,49.08,55.6,2.93,2730,-39.73,51,3.1,3.1,1956,8351,1,2038
2473.79,7965.5,7942,38,20,75,72,98,1.05,24.5,832,506,523,1.033596838,3617,48.9,55.2,1.22,2712,-40.6,51,3.1,3.0,1893,8363,1,2038
2474.04,7942.6,7955,38,20,75,71,98,1.05,25.8,832,506,523,1.033596838,3617,48.9,54.9,0.89,2695,-44.35,51,3.1,3.1,1952,8354,1,2039
2474.29,8027.3,7998,38,20,75,71,98,1.05,25.6,832,506,523,1.033596838,3617,49.08,56.8,1.17,2784,-44.35,51,3.1,3.1,1973,8338,1,2039
2474.54,8103.9,8034,38,20,74,71,98,1.05,25.2,832,506,523,1.033596838,3617,49.08,58.6,-2.83,2873,-43.84,51,3.1,3.1,1929,8168,1,2039
